value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method,hour,month,season,is_filled
17.56,18.438,2024-05-22 18:00:00+00:00,2024-05-22 18:30:00+00:00,,18.0,5.0,spring,False
16.48,17.304,2024-05-22 18:30:00+00:00,2024-05-22 19:00:00+00:00,,18.0,5.0,spring,False
15.29,16.0545,2024-05-22 19:00:00+00:00,2024-05-22 19:30:00+00:00,,19.0,5.0,spring,False
14.7,15.435,2024-05-22 19:30:00+00:00,2024-05-22 20:00:00+00:00,,19.0,5.0,spring,False
14.76,15.498,2024-05-22 20:00:00+00:00,2024-05-22 20:30:00+00:00,,20.0,5.0,spring,False
14.74,15.477,2024-05-22 20:30:00+00:00,2024-05-22 21:00:00+00:00,,20.0,5.0,spring,False
13.08,13.734,2024-05-22 21:00:00+00:00,2024-05-22 21:30:00+00:00,,21.0,5.0,spring,False
12.6,13.23,2024-05-22 21:30:00+00:00,2024-05-22 22:00:00+00:00,,21.0,5.0,spring,False
11.53,12.1065,2024-05-22 22:00:00+00:00,2024-05-22 22:30:00+00:00,,22.0,5.0,spring,False
7.95,8.3475,2024-05-22 22:30:00+00:00,2024-05-22 23:00:00+00:00,,22.0,5.0,spring,False
7.27,7.6335,2024-05-22 23:00:00+00:00,2024-05-22 23:30:00+00:00,,23.0,5.0,spring,False
5.88,6.174,2024-05-22 23:30:00+00:00,2024-05-23 00:00:00+00:00,,23.0,5.0,spring,False
6.09,6.3945,2024-05-23 00:00:00+00:00,2024-05-23 00:30:00+00:00,,0.0,5.0,spring,False
6.15,6.4575,2024-05-23 00:30:00+00:00,2024-05-23 01:00:00+00:00,,0.0,5.0,spring,False
5.12,5.376,2024-05-23 01:00:00+00:00,2024-05-23 01:30:00+00:00,,1.0,5.0,spring,False
5.14,5.397,2024-05-23 01:30:00+00:00,2024-05-23 02:00:00+00:00,,1.0,5.0,spring,False
4.3,4.515,2024-05-23 02:00:00+00:00,2024-05-23 02:30:00+00:00,,2.0,5.0,spring,False
4.41,4.6305,2024-05-23 02:30:00+00:00,2024-05-23 03:00:00+00:00,,2.0,5.0,spring,False
4.2,4.41,2024-05-23 03:00:00+00:00,2024-05-23 03:30:00+00:00,,3.0,5.0,spring,False
3.57,3.7485,2024-05-23 03:30:00+00:00,2024-05-23 04:00:00+00:00,,3.0,5.0,spring,False
6.51,6.8355,2024-05-23 04:00:00+00:00,2024-05-23 04:30:00+00:00,,4.0,5.0,spring,False
8.4,8.82,2024-05-23 04:30:00+00:00,2024-05-23 05:00:00+00:00,,4.0,5.0,spring,False
12.56,13.188,2024-05-23 05:00:00+00:00,2024-05-23 05:30:00+00:00,,5.0,5.0,spring,False
16.38,17.199,2024-05-23 05:30:00+00:00,2024-05-23 06:00:00+00:00,,5.0,5.0,spring,False
14.07,14.7735,2024-05-23 06:00:00+00:00,2024-05-23 06:30:00+00:00,,6.0,5.0,spring,False
17.85,18.7425,2024-05-23 06:30:00+00:00,2024-05-23 07:00:00+00:00,,6.0,5.0,spring,False
15.12,15.876,2024-05-23 07:00:00+00:00,2024-05-23 07:30:00+00:00,,7.0,5.0,spring,False
14.91,15.6555,2024-05-23 07:30:00+00:00,2024-05-23 08:00:00+00:00,,7.0,5.0,spring,False
15.54,16.317,2024-05-23 08:00:00+00:00,2024-05-23 08:30:00+00:00,,8.0,5.0,spring,False
15.29,16.0545,2024-05-23 08:30:00+00:00,2024-05-23 09:00:00+00:00,,8.0,5.0,spring,False
15.12,15.876,2024-05-23 09:00:00+00:00,2024-05-23 09:30:00+00:00,,9.0,5.0,spring,False
14.83,15.5715,2024-05-23 09:30:00+00:00,2024-05-23 10:00:00+00:00,,9.0,5.0,spring,False
15.12,15.876,2024-05-23 10:00:00+00:00,2024-05-23 10:30:00+00:00,,10.0,5.0,spring,False
15.12,15.876,2024-05-23 10:30:00+00:00,2024-05-23 11:00:00+00:00,,10.0,5.0,spring,False
15.56,16.338,2024-05-23 11:00:00+00:00,2024-05-23 11:30:00+00:00,,11.0,5.0,spring,False
15.46,16.233,2024-05-23 11:30:00+00:00,2024-05-23 12:00:00+00:00,,11.0,5.0,spring,False
15.12,15.876,2024-05-23 12:00:00+00:00,2024-05-23 12:30:00+00:00,,12.0,5.0,spring,False
14.91,15.6555,2024-05-23 12:30:00+00:00,2024-05-23 13:00:00+00:00,,12.0,5.0,spring,False
14.28,14.994,2024-05-23 13:00:00+00:00,2024-05-23 13:30:00+00:00,,13.0,5.0,spring,False
14.78,15.519,2024-05-23 13:30:00+00:00,2024-05-23 14:00:00+00:00,,13.0,5.0,spring,False
14.7,15.435,2024-05-23 14:00:00+00:00,2024-05-23 14:30:00+00:00,,14.0,5.0,spring,False
14.7,15.435,2024-05-23 14:30:00+00:00,2024-05-23 15:00:00+00:00,,14.0,5.0,spring,False
28.5,29.925,2024-05-23 15:00:00+00:00,2024-05-23 15:30:00+00:00,,15.0,5.0,spring,False
28.19,29.5995,2024-05-23 15:30:00+00:00,2024-05-23 16:00:00+00:00,,15.0,5.0,spring,False
29.51,30.9855,2024-05-23 16:00:00+00:00,2024-05-23 16:30:00+00:00,,16.0,5.0,spring,False
29.82,31.311,2024-05-23 16:30:00+00:00,2024-05-23 17:00:00+00:00,,16.0,5.0,spring,False
31.02,32.571,2024-05-23 17:00:00+00:00,2024-05-23 17:30:00+00:00,,17.0,5.0,spring,False
31.48,33.054,2024-05-23 17:30:00+00:00,2024-05-23 18:00:00+00:00,,17.0,5.0,spring,False
19.64,20.622,2024-05-23 18:00:00+00:00,2024-05-23 18:30:00+00:00,,18.0,5.0,spring,False
19.86,20.853,2024-05-23 18:30:00+00:00,2024-05-23 19:00:00+00:00,,18.0,5.0,spring,False
19.64,20.622,2024-05-23 19:00:00+00:00,2024-05-23 19:30:00+00:00,,19.0,5.0,spring,False
19.64,20.622,2024-05-23 19:30:00+00:00,2024-05-23 20:00:00+00:00,,19.0,5.0,spring,False
19.82,20.811,2024-05-23 20:00:00+00:00,2024-05-23 20:30:00+00:00,,20.0,5.0,spring,False
18.94,19.887,2024-05-23 20:30:00+00:00,2024-05-23 21:00:00+00:00,,20.0,5.0,spring,False
17.81,18.7005,2024-05-23 21:00:00+00:00,2024-05-23 21:30:00+00:00,,21.0,5.0,spring,False
15.02,15.771,2024-05-23 21:30:00+00:00,2024-05-23 22:00:00+00:00,,21.0,5.0,spring,False
18.8,19.74,2024-05-23 22:00:00+00:00,2024-05-23 22:30:00+00:00,,22.0,5.0,spring,False
16.8,17.64,2024-05-23 22:30:00+00:00,2024-05-23 23:00:00+00:00,,22.0,5.0,spring,False
16.8,17.64,2024-05-23 23:00:00+00:00,2024-05-23 23:30:00+00:00,,23.0,5.0,spring,False
16.38,17.199,2024-05-23 23:30:00+00:00,2024-05-24 00:00:00+00:00,,23.0,5.0,spring,False
16.44,17.262,2024-05-24 00:00:00+00:00,2024-05-24 00:30:00+00:00,,0.0,5.0,spring,False
16.8,17.64,2024-05-24 00:30:00+00:00,2024-05-24 01:00:00+00:00,,0.0,5.0,spring,False
16.8,17.64,2024-05-24 01:00:00+00:00,2024-05-24 01:30:00+00:00,,1.0,5.0,spring,False
16.8,17.64,2024-05-24 01:30:00+00:00,2024-05-24 02:00:00+00:00,,1.0,5.0,spring,False
16.74,17.577,2024-05-24 02:00:00+00:00,2024-05-24 02:30:00+00:00,,2.0,5.0,spring,False
16.23,17.0415,2024-05-24 02:30:00+00:00,2024-05-24 03:00:00+00:00,,2.0,5.0,spring,False
16.8,17.64,2024-05-24 03:00:00+00:00,2024-05-24 03:30:00+00:00,,3.0,5.0,spring,False
16.17,16.9785,2024-05-24 03:30:00+00:00,2024-05-24 04:00:00+00:00,,3.0,5.0,spring,False
17.64,18.522,2024-05-24 04:00:00+00:00,2024-05-24 04:30:00+00:00,,4.0,5.0,spring,False
16.8,17.64,2024-05-24 04:30:00+00:00,2024-05-24 05:00:00+00:00,,4.0,5.0,spring,False
19.87,20.8635,2024-05-24 05:00:00+00:00,2024-05-24 05:30:00+00:00,,5.0,5.0,spring,False
21.34,22.407,2024-05-24 05:30:00+00:00,2024-05-24 06:00:00+00:00,,5.0,5.0,spring,False
19.32,20.286,2024-05-24 06:00:00+00:00,2024-05-24 06:30:00+00:00,,6.0,5.0,spring,False
21.21,22.2705,2024-05-24 06:30:00+00:00,2024-05-24 07:00:00+00:00,,6.0,5.0,spring,False
19.84,20.832,2024-05-24 07:00:00+00:00,2024-05-24 07:30:00+00:00,,7.0,5.0,spring,False
20.41,21.4305,2024-05-24 07:30:00+00:00,2024-05-24 08:00:00+00:00,,7.0,5.0,spring,False
20.83,21.8715,2024-05-24 08:00:00+00:00,2024-05-24 08:30:00+00:00,,8.0,5.0,spring,False
19.76,20.748,2024-05-24 08:30:00+00:00,2024-05-24 09:00:00+00:00,,8.0,5.0,spring,False
19.47,20.4435,2024-05-24 09:00:00+00:00,2024-05-24 09:30:00+00:00,,9.0,5.0,spring,False
18.48,19.404,2024-05-24 09:30:00+00:00,2024-05-24 10:00:00+00:00,,9.0,5.0,spring,False
18.48,19.404,2024-05-24 10:00:00+00:00,2024-05-24 10:30:00+00:00,,10.0,5.0,spring,False
18.44,19.362,2024-05-24 10:30:00+00:00,2024-05-24 11:00:00+00:00,,10.0,5.0,spring,False
18.82,19.761,2024-05-24 11:00:00+00:00,2024-05-24 11:30:00+00:00,,11.0,5.0,spring,False
17.87,18.7635,2024-05-24 11:30:00+00:00,2024-05-24 12:00:00+00:00,,11.0,5.0,spring,False
15.75,16.5375,2024-05-24 12:00:00+00:00,2024-05-24 12:30:00+00:00,,12.0,5.0,spring,False
15.06,15.813,2024-05-24 12:30:00+00:00,2024-05-24 13:00:00+00:00,,12.0,5.0,spring,False
15.08,15.834,2024-05-24 13:00:00+00:00,2024-05-24 13:30:00+00:00,,13.0,5.0,spring,False
14.7,15.435,2024-05-24 13:30:00+00:00,2024-05-24 14:00:00+00:00,,13.0,5.0,spring,False
15.08,15.834,2024-05-24 14:00:00+00:00,2024-05-24 14:30:00+00:00,,14.0,5.0,spring,False
15.12,15.876,2024-05-24 14:30:00+00:00,2024-05-24 15:00:00+00:00,,14.0,5.0,spring,False
28.5,29.925,2024-05-24 15:00:00+00:00,2024-05-24 15:30:00+00:00,,15.0,5.0,spring,False
30.58,32.109,2024-05-24 15:30:00+00:00,2024-05-24 16:00:00+00:00,,15.0,5.0,spring,False
32.02,33.621,2024-05-24 16:00:00+00:00,2024-05-24 16:30:00+00:00,,16.0,5.0,spring,False
34.0,35.7,2024-05-24 16:30:00+00:00,2024-05-24 17:00:00+00:00,,16.0,5.0,spring,False
34.98,36.729,2024-05-24 17:00:00+00:00,2024-05-24 17:30:00+00:00,,17.0,5.0,spring,False
35.18,36.939,2024-05-24 17:30:00+00:00,2024-05-24 18:00:00+00:00,,17.0,5.0,spring,False
22.05,23.1525,2024-05-24 18:00:00+00:00,2024-05-24 18:30:00+00:00,,18.0,5.0,spring,False
21.21,22.2705,2024-05-24 18:30:00+00:00,2024-05-24 19:00:00+00:00,,18.0,5.0,spring,False
21.55,22.6275,2024-05-24 19:00:00+00:00,2024-05-24 19:30:00+00:00,,19.0,5.0,spring,False
20.87,21.9135,2024-05-24 19:30:00+00:00,2024-05-24 20:00:00+00:00,,19.0,5.0,spring,False
19.84,20.832,2024-05-24 20:00:00+00:00,2024-05-24 20:30:00+00:00,,20.0,5.0,spring,False
18.48,19.404,2024-05-24 20:30:00+00:00,2024-05-24 21:00:00+00:00,,20.0,5.0,spring,False
18.06,18.963,2024-05-24 21:00:00+00:00,2024-05-24 21:30:00+00:00,,21.0,5.0,spring,False
17.64,18.522,2024-05-24 21:30:00+00:00,2024-05-24 22:00:00+00:00,,21.0,5.0,spring,False
17.47,18.3435,2024-05-24 22:00:00+00:00,2024-05-24 22:30:00+00:00,,22.0,5.0,spring,False
18.4,19.32,2024-05-24 22:30:00+00:00,2024-05-24 23:00:00+00:00,,22.0,5.0,spring,False
18.48,19.404,2024-05-24 23:00:00+00:00,2024-05-24 23:30:00+00:00,,23.0,5.0,spring,False
18.1,19.005,2024-05-24 23:30:00+00:00,2024-05-25 00:00:00+00:00,,23.0,5.0,spring,False
17.98,18.879,2024-05-25 00:00:00+00:00,2024-05-25 00:30:00+00:00,,0.0,5.0,spring,False
17.6,18.48,2024-05-25 00:30:00+00:00,2024-05-25 01:00:00+00:00,,0.0,5.0,spring,False
18.06,18.963,2024-05-25 01:00:00+00:00,2024-05-25 01:30:00+00:00,,1.0,5.0,spring,False
17.37,18.2385,2024-05-25 01:30:00+00:00,2024-05-25 02:00:00+00:00,,1.0,5.0,spring,False
15.54,16.317,2024-05-25 02:00:00+00:00,2024-05-25 02:30:00+00:00,,2.0,5.0,spring,False
15.54,16.317,2024-05-25 02:30:00+00:00,2024-05-25 03:00:00+00:00,,2.0,5.0,spring,False
15.75,16.5375,2024-05-25 03:00:00+00:00,2024-05-25 03:30:00+00:00,,3.0,5.0,spring,False
15.54,16.317,2024-05-25 03:30:00+00:00,2024-05-25 04:00:00+00:00,,3.0,5.0,spring,False
15.54,16.317,2024-05-25 04:00:00+00:00,2024-05-25 04:30:00+00:00,,4.0,5.0,spring,False
15.75,16.5375,2024-05-25 04:30:00+00:00,2024-05-25 05:00:00+00:00,,4.0,5.0,spring,False
16.17,16.9785,2024-05-25 05:00:00+00:00,2024-05-25 05:30:00+00:00,,5.0,5.0,spring,False
16.7,17.535,2024-05-25 05:30:00+00:00,2024-05-25 06:00:00+00:00,,5.0,5.0,spring,False
16.95,17.7975,2024-05-25 06:00:00+00:00,2024-05-25 06:30:00+00:00,,6.0,5.0,spring,False
18.41,19.3305,2024-05-25 06:30:00+00:00,2024-05-25 07:00:00+00:00,,6.0,5.0,spring,False
18.9,19.845,2024-05-25 07:00:00+00:00,2024-05-25 07:30:00+00:00,,7.0,5.0,spring,False
18.82,19.761,2024-05-25 07:30:00+00:00,2024-05-25 08:00:00+00:00,,7.0,5.0,spring,False
17.6,18.48,2024-05-25 08:00:00+00:00,2024-05-25 08:30:00+00:00,,8.0,5.0,spring,False
16.51,17.3355,2024-05-25 08:30:00+00:00,2024-05-25 09:00:00+00:00,,8.0,5.0,spring,False
15.64,16.422,2024-05-25 09:00:00+00:00,2024-05-25 09:30:00+00:00,,9.0,5.0,spring,False
15.22,15.981,2024-05-25 09:30:00+00:00,2024-05-25 10:00:00+00:00,,9.0,5.0,spring,False
14.7,15.435,2024-05-25 10:00:00+00:00,2024-05-25 10:30:00+00:00,,10.0,5.0,spring,False
13.86,14.553,2024-05-25 10:30:00+00:00,2024-05-25 11:00:00+00:00,,10.0,5.0,spring,False
13.44,14.112,2024-05-25 11:00:00+00:00,2024-05-25 11:30:00+00:00,,11.0,5.0,spring,False
13.44,14.112,2024-05-25 11:30:00+00:00,2024-05-25 12:00:00+00:00,,11.0,5.0,spring,False
13.02,13.671,2024-05-25 12:00:00+00:00,2024-05-25 12:30:00+00:00,,12.0,5.0,spring,False
12.6,13.23,2024-05-25 12:30:00+00:00,2024-05-25 13:00:00+00:00,,12.0,5.0,spring,False
11.76,12.348,2024-05-25 13:00:00+00:00,2024-05-25 13:30:00+00:00,,13.0,5.0,spring,False
11.59,12.1695,2024-05-25 13:30:00+00:00,2024-05-25 14:00:00+00:00,,13.0,5.0,spring,False
12.39,13.0095,2024-05-25 14:00:00+00:00,2024-05-25 14:30:00+00:00,,14.0,5.0,spring,False
13.02,13.671,2024-05-25 14:30:00+00:00,2024-05-25 15:00:00+00:00,,14.0,5.0,spring,False
26.02,27.321,2024-05-25 15:00:00+00:00,2024-05-25 15:30:00+00:00,,15.0,5.0,spring,False
27.18,28.539,2024-05-25 15:30:00+00:00,2024-05-25 16:00:00+00:00,,15.0,5.0,spring,False
28.22,29.631,2024-05-25 16:00:00+00:00,2024-05-25 16:30:00+00:00,,16.0,5.0,spring,False
28.08,29.484,2024-05-25 16:30:00+00:00,2024-05-25 17:00:00+00:00,,16.0,5.0,spring,False
31.16,32.718,2024-05-25 17:00:00+00:00,2024-05-25 17:30:00+00:00,,17.0,5.0,spring,False
31.9,33.495,2024-05-25 17:30:00+00:00,2024-05-25 18:00:00+00:00,,17.0,5.0,spring,False
21.02,22.071,2024-05-25 18:00:00+00:00,2024-05-25 18:30:00+00:00,,18.0,5.0,spring,False
20.16,21.168,2024-05-25 18:30:00+00:00,2024-05-25 19:00:00+00:00,,18.0,5.0,spring,False
21.17,22.2285,2024-05-25 19:00:00+00:00,2024-05-25 19:30:00+00:00,,19.0,5.0,spring,False
19.66,20.643,2024-05-25 19:30:00+00:00,2024-05-25 20:00:00+00:00,,19.0,5.0,spring,False
20.18,21.189,2024-05-25 20:00:00+00:00,2024-05-25 20:30:00+00:00,,20.0,5.0,spring,False
19.11,20.0655,2024-05-25 20:30:00+00:00,2024-05-25 21:00:00+00:00,,20.0,5.0,spring,False
18.06,18.963,2024-05-25 21:00:00+00:00,2024-05-25 21:30:00+00:00,,21.0,5.0,spring,False
17.56,18.438,2024-05-25 21:30:00+00:00,2024-05-25 22:00:00+00:00,,21.0,5.0,spring,False
17.0,17.85,2024-05-25 22:00:00+00:00,2024-05-25 22:30:00+00:00,,22.0,5.0,spring,False
18.27,19.1835,2024-05-25 22:30:00+00:00,2024-05-25 23:00:00+00:00,,22.0,5.0,spring,False
17.64,18.522,2024-05-25 23:00:00+00:00,2024-05-25 23:30:00+00:00,,23.0,5.0,spring,False
17.56,18.438,2024-05-25 23:30:00+00:00,2024-05-26 00:00:00+00:00,,23.0,5.0,spring,False
16.57,17.3985,2024-05-26 00:00:00+00:00,2024-05-26 00:30:00+00:00,,0.0,5.0,spring,False
16.53,17.3565,2024-05-26 00:30:00+00:00,2024-05-26 01:00:00+00:00,,0.0,5.0,spring,False
17.81,18.7005,2024-05-26 01:00:00+00:00,2024-05-26 01:30:00+00:00,,1.0,5.0,spring,False
16.34,17.157,2024-05-26 01:30:00+00:00,2024-05-26 02:00:00+00:00,,1.0,5.0,spring,False
16.28,17.094,2024-05-26 02:00:00+00:00,2024-05-26 02:30:00+00:00,,2.0,5.0,spring,False
16.28,17.094,2024-05-26 02:30:00+00:00,2024-05-26 03:00:00+00:00,,2.0,5.0,spring,False
15.46,16.233,2024-05-26 03:00:00+00:00,2024-05-26 03:30:00+00:00,,3.0,5.0,spring,False
14.95,15.6975,2024-05-26 03:30:00+00:00,2024-05-26 04:00:00+00:00,,3.0,5.0,spring,False
13.71,14.3955,2024-05-26 04:00:00+00:00,2024-05-26 04:30:00+00:00,,4.0,5.0,spring,False
13.02,13.671,2024-05-26 04:30:00+00:00,2024-05-26 05:00:00+00:00,,4.0,5.0,spring,False
13.86,14.553,2024-05-26 05:00:00+00:00,2024-05-26 05:30:00+00:00,,5.0,5.0,spring,False
14.15,14.8575,2024-05-26 05:30:00+00:00,2024-05-26 06:00:00+00:00,,5.0,5.0,spring,False
14.28,14.994,2024-05-26 06:00:00+00:00,2024-05-26 06:30:00+00:00,,6.0,5.0,spring,False
16.59,17.4195,2024-05-26 06:30:00+00:00,2024-05-26 07:00:00+00:00,,6.0,5.0,spring,False
15.12,15.876,2024-05-26 07:00:00+00:00,2024-05-26 07:30:00+00:00,,7.0,5.0,spring,False
16.59,17.4195,2024-05-26 07:30:00+00:00,2024-05-26 08:00:00+00:00,,7.0,5.0,spring,False
17.43,18.3015,2024-05-26 08:00:00+00:00,2024-05-26 08:30:00+00:00,,8.0,5.0,spring,False
18.06,18.963,2024-05-26 08:30:00+00:00,2024-05-26 09:00:00+00:00,,8.0,5.0,spring,False
18.06,18.963,2024-05-26 09:00:00+00:00,2024-05-26 09:30:00+00:00,,9.0,5.0,spring,False
17.47,18.3435,2024-05-26 09:30:00+00:00,2024-05-26 10:00:00+00:00,,9.0,5.0,spring,False
16.57,17.3985,2024-05-26 10:00:00+00:00,2024-05-26 10:30:00+00:00,,10.0,5.0,spring,False
16.78,17.619,2024-05-26 10:30:00+00:00,2024-05-26 11:00:00+00:00,,10.0,5.0,spring,False
15.12,15.876,2024-05-26 11:00:00+00:00,2024-05-26 11:30:00+00:00,,11.0,5.0,spring,False
14.05,14.7525,2024-05-26 11:30:00+00:00,2024-05-26 12:00:00+00:00,,11.0,5.0,spring,False
12.05,12.6525,2024-05-26 12:00:00+00:00,2024-05-26 12:30:00+00:00,,12.0,5.0,spring,False
10.71,11.2455,2024-05-26 12:30:00+00:00,2024-05-26 13:00:00+00:00,,12.0,5.0,spring,False
9.32,9.786,2024-05-26 13:00:00+00:00,2024-05-26 13:30:00+00:00,,13.0,5.0,spring,False
10.08,10.584,2024-05-26 13:30:00+00:00,2024-05-26 14:00:00+00:00,,13.0,5.0,spring,False
11.55,12.1275,2024-05-26 14:00:00+00:00,2024-05-26 14:30:00+00:00,,14.0,5.0,spring,False
12.87,13.5135,2024-05-26 14:30:00+00:00,2024-05-26 15:00:00+00:00,,14.0,5.0,spring,False
26.06,27.363,2024-05-26 15:00:00+00:00,2024-05-26 15:30:00+00:00,,15.0,5.0,spring,False
27.28,28.644,2024-05-26 15:30:00+00:00,2024-05-26 16:00:00+00:00,,15.0,5.0,spring,False
28.12,29.526,2024-05-26 16:00:00+00:00,2024-05-26 16:30:00+00:00,,16.0,5.0,spring,False
29.38,30.849,2024-05-26 16:30:00+00:00,2024-05-26 17:00:00+00:00,,16.0,5.0,spring,False
30.66,32.193,2024-05-26 17:00:00+00:00,2024-05-26 17:30:00+00:00,,17.0,5.0,spring,False
31.44,33.012,2024-05-26 17:30:00+00:00,2024-05-26 18:00:00+00:00,,17.0,5.0,spring,False
20.16,21.168,2024-05-26 18:00:00+00:00,2024-05-26 18:30:00+00:00,,18.0,5.0,spring,False
19.11,20.0655,2024-05-26 18:30:00+00:00,2024-05-26 19:00:00+00:00,,18.0,5.0,spring,False
19.95,20.9475,2024-05-26 19:00:00+00:00,2024-05-26 19:30:00+00:00,,19.0,5.0,spring,False
18.9,19.845,2024-05-26 19:30:00+00:00,2024-05-26 20:00:00+00:00,,19.0,5.0,spring,False
19.8,20.79,2024-05-26 20:00:00+00:00,2024-05-26 20:30:00+00:00,,20.0,5.0,spring,False
18.52,19.446,2024-05-26 20:30:00+00:00,2024-05-26 21:00:00+00:00,,20.0,5.0,spring,False
16.17,16.9785,2024-05-26 21:00:00+00:00,2024-05-26 21:30:00+00:00,,21.0,5.0,spring,False
14.85,15.5925,2024-05-26 21:30:00+00:00,2024-05-26 22:00:00+00:00,,21.0,5.0,spring,False
14.11,14.8155,2024-05-26 22:00:00+00:00,2024-05-26 22:30:00+00:00,,22.0,5.0,spring,False
11.1,11.655,2024-05-26 22:30:00+00:00,2024-05-26 23:00:00+00:00,,22.0,5.0,spring,False
12.43,13.0515,2024-05-26 23:00:00+00:00,2024-05-26 23:30:00+00:00,,23.0,5.0,spring,False
12.34,12.957,2024-05-26 23:30:00+00:00,2024-05-27 00:00:00+00:00,,23.0,5.0,spring,False
11.09,11.6445,2024-05-27 00:00:00+00:00,2024-05-27 00:30:00+00:00,,0.0,5.0,spring,False
13.23,13.8915,2024-05-27 00:30:00+00:00,2024-05-27 01:00:00+00:00,,0.0,5.0,spring,False
12.3,12.915,2024-05-27 01:00:00+00:00,2024-05-27 01:30:00+00:00,,1.0,5.0,spring,False
12.03,12.6315,2024-05-27 01:30:00+00:00,2024-05-27 02:00:00+00:00,,1.0,5.0,spring,False
13.67,14.3535,2024-05-27 02:00:00+00:00,2024-05-27 02:30:00+00:00,,2.0,5.0,spring,False
13.23,13.8915,2024-05-27 02:30:00+00:00,2024-05-27 03:00:00+00:00,,2.0,5.0,spring,False
14.24,14.952,2024-05-27 03:00:00+00:00,2024-05-27 03:30:00+00:00,,3.0,5.0,spring,False
12.62,13.251,2024-05-27 03:30:00+00:00,2024-05-27 04:00:00+00:00,,3.0,5.0,spring,False
15.86,16.653,2024-05-27 04:00:00+00:00,2024-05-27 04:30:00+00:00,,4.0,5.0,spring,False
15.96,16.758,2024-05-27 04:30:00+00:00,2024-05-27 05:00:00+00:00,,4.0,5.0,spring,False
18.82,19.761,2024-05-27 05:00:00+00:00,2024-05-27 05:30:00+00:00,,5.0,5.0,spring,False
20.58,21.609,2024-05-27 05:30:00+00:00,2024-05-27 06:00:00+00:00,,5.0,5.0,spring,False
18.11,19.0155,2024-05-27 06:00:00+00:00,2024-05-27 06:30:00+00:00,,6.0,5.0,spring,False
19.49,20.4645,2024-05-27 06:30:00+00:00,2024-05-27 07:00:00+00:00,,6.0,5.0,spring,False
16.32,17.136,2024-05-27 07:00:00+00:00,2024-05-27 07:30:00+00:00,,7.0,5.0,spring,False
17.77,18.6585,2024-05-27 07:30:00+00:00,2024-05-27 08:00:00+00:00,,7.0,5.0,spring,False
15.12,15.876,2024-05-27 08:00:00+00:00,2024-05-27 08:30:00+00:00,,8.0,5.0,spring,False
15.33,16.0965,2024-05-27 08:30:00+00:00,2024-05-27 09:00:00+00:00,,8.0,5.0,spring,False
15.33,16.0965,2024-05-27 09:00:00+00:00,2024-05-27 09:30:00+00:00,,9.0,5.0,spring,False
14.49,15.2145,2024-05-27 09:30:00+00:00,2024-05-27 10:00:00+00:00,,9.0,5.0,spring,False
15.46,16.233,2024-05-27 10:00:00+00:00,2024-05-27 10:30:00+00:00,,10.0,5.0,spring,False
15.2,15.96,2024-05-27 10:30:00+00:00,2024-05-27 11:00:00+00:00,,10.0,5.0,spring,False
15.18,15.939,2024-05-27 11:00:00+00:00,2024-05-27 11:30:00+00:00,,11.0,5.0,spring,False
14.32,15.036,2024-05-27 11:30:00+00:00,2024-05-27 12:00:00+00:00,,11.0,5.0,spring,False
13.67,14.3535,2024-05-27 12:00:00+00:00,2024-05-27 12:30:00+00:00,,12.0,5.0,spring,False
13.46,14.133,2024-05-27 12:30:00+00:00,2024-05-27 13:00:00+00:00,,12.0,5.0,spring,False
13.52,14.196,2024-05-27 13:00:00+00:00,2024-05-27 13:30:00+00:00,,13.0,5.0,spring,False
13.4,14.07,2024-05-27 13:30:00+00:00,2024-05-27 14:00:00+00:00,,13.0,5.0,spring,False
13.86,14.553,2024-05-27 14:00:00+00:00,2024-05-27 14:30:00+00:00,,14.0,5.0,spring,False
13.23,13.8915,2024-05-27 14:30:00+00:00,2024-05-27 15:00:00+00:00,,14.0,5.0,spring,False
29.13,30.5865,2024-05-27 15:00:00+00:00,2024-05-27 15:30:00+00:00,,15.0,5.0,spring,False
29.59,31.0695,2024-05-27 15:30:00+00:00,2024-05-27 16:00:00+00:00,,15.0,5.0,spring,False
31.63,33.2115,2024-05-27 16:00:00+00:00,2024-05-27 16:30:00+00:00,,16.0,5.0,spring,False
32.95,34.5975,2024-05-27 16:30:00+00:00,2024-05-27 17:00:00+00:00,,16.0,5.0,spring,False
34.5,36.225,2024-05-27 17:00:00+00:00,2024-05-27 17:30:00+00:00,,17.0,5.0,spring,False
35.68,37.464,2024-05-27 17:30:00+00:00,2024-05-27 18:00:00+00:00,,17.0,5.0,spring,False
23.73,24.9165,2024-05-27 18:00:00+00:00,2024-05-27 18:30:00+00:00,,18.0,5.0,spring,False
23.02,24.171,2024-05-27 18:30:00+00:00,2024-05-27 19:00:00+00:00,,18.0,5.0,spring,False
21.08,22.134,2024-05-27 19:00:00+00:00,2024-05-27 19:30:00+00:00,,19.0,5.0,spring,False
21.42,22.491,2024-05-27 19:30:00+00:00,2024-05-27 20:00:00+00:00,,19.0,5.0,spring,False
22.18,23.289,2024-05-27 20:00:00+00:00,2024-05-27 20:30:00+00:00,,20.0,5.0,spring,False
20.58,21.609,2024-05-27 20:30:00+00:00,2024-05-27 21:00:00+00:00,,20.0,5.0,spring,False
18.82,19.761,2024-05-27 21:00:00+00:00,2024-05-27 21:30:00+00:00,,21.0,5.0,spring,False
