company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
OVO Energy,OVO -SITT-DA-B81E,Sittingbourne Town,Day Ahead,2025-10-27T17:00:00+00:00,2025-10-27T18:00:00+00:00,0.0,0.01,0.0,62.0,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-10-27 17:00:00+00:00,2025-10-27 18:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-27T16:00:00+00:00,2025-10-27T18:00:00+00:00,0.0,0.17,0.0,598.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-27 16:00:00+00:00,2025-10-27 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-27T13:00:00+00:00,2025-10-27T15:00:00+00:00,0.0,0.032,0.0,8.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-27 13:00:00+00:00,2025-10-27 15:00:00+00:00,13:00:00+00:00
OVO Energy,OVO -WADD-DA-5CED,Waddesdon,Day Ahead,2025-10-27T13:00:00+00:00,2025-10-27T15:00:00+00:00,0.0,0.011,0.0,96.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-27 13:00:00+00:00,2025-10-27 15:00:00+00:00,13:00:00+00:00
OVO Energy,OVO -W. W-DA-3AC4,W. Weybridge,Day Ahead,2025-10-27T13:00:00+00:00,2025-10-27T15:00:00+00:00,0.0,0.017,0.0,29.0,0.0,0.03,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-27 13:00:00+00:00,2025-10-27 15:00:00+00:00,13:00:00+00:00
Electric Miles Ltd,544A-THOR-DA-335E,Thorpe Grid 33,Day Ahead,2025-10-27T11:30:00+00:00,2025-10-27T13:00:00+00:00,0.0,0.014,0.0,80.0,0.0,0.02,EV Charger DSR,demand_turn_down,1.5,epex,2025-10-27 11:30:00+00:00,2025-10-27 13:00:00+00:00,11:30:00+00:00
OVO Energy,OVO -THOR-DA-4D70,Thorpe Grid 33,Day Ahead,2025-10-27T11:30:00+00:00,2025-10-27T13:00:00+00:00,0.0,0.044,0.0,80.0,0.0,0.07,EV Charger DSR,demand_turn_down,1.5,epex,2025-10-27 11:30:00+00:00,2025-10-27 13:00:00+00:00,11:30:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2025-10-27T11:00:00+00:00,2025-10-27T12:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.02,EV Charger DSR,demand_turn_down,1.0,epex,2025-10-27 11:00:00+00:00,2025-10-27 12:00:00+00:00,11:00:00+00:00
Axle Energy Limited,march-primary-da-ev-portfolio,March Primary,Day Ahead,2025-10-27T11:00:00+00:00,2025-10-27T11:30:00+00:00,0.0,0.03,0.0,324.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-27 11:00:00+00:00,2025-10-27 11:30:00+00:00,11:00:00+00:00
OVO Energy,OVO -MARC-DA-7900,March Primary,Day Ahead,2025-10-27T11:00:00+00:00,2025-10-27T11:30:00+00:00,0.0,0.01,0.0,326.0,0.0,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-27 11:00:00+00:00,2025-10-27 11:30:00+00:00,11:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-24T17:00:00+01:00,2025-10-24T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-24 16:00:00+00:00,2025-10-24 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -SELW-DA-CFEA,Selwyn Road,Day Ahead,2025-10-24T17:00:00+01:00,2025-10-24T19:00:00+01:00,0.0,0.01,0.0,76.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-24 16:00:00+00:00,2025-10-24 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -THAX-DA-5D0B,Thaxted Local,Day Ahead,2025-10-24T17:00:00+01:00,2025-10-24T19:00:00+01:00,0.0,0.01,0.0,7.0,0.0,0.02,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-24 16:00:00+00:00,2025-10-24 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-24T13:00:00+01:00,2025-10-24T15:00:00+01:00,0.0,0.036,0.0,8.0,0.0,0.07,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-24 12:00:00+00:00,2025-10-24 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -WADD-DA-5CED,Waddesdon,Day Ahead,2025-10-24T13:00:00+01:00,2025-10-24T15:00:00+01:00,0.0,0.011,0.0,96.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-24 12:00:00+00:00,2025-10-24 14:00:00+00:00,12:00:00+00:00
ev.energy,EV.E-THOR-DA-632F,Thorpe Grid 33,Day Ahead,2025-10-24T12:00:00+01:00,2025-10-24T14:00:00+01:00,0.0,0.01,0.0,80.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-24 11:00:00+00:00,2025-10-24 13:00:00+00:00,11:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-23T17:00:00+01:00,2025-10-23T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-23 16:00:00+00:00,2025-10-23 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-23T16:00:00+01:00,2025-10-23T18:00:00+01:00,0.0,0.17,0.0,598.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-23 15:00:00+00:00,2025-10-23 17:00:00+00:00,15:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-23T13:00:00+01:00,2025-10-23T15:00:00+01:00,0.0,0.036,0.0,180.0,0.0,0.07,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-23 12:00:00+00:00,2025-10-23 14:00:00+00:00,12:00:00+00:00
ev.energy,EV.E-WEST-DA-D80E,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-22T16:00:00+01:00,2025-10-22T18:00:00+01:00,0.0,0.02,0.0,600.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-22 15:00:00+00:00,2025-10-22 17:00:00+00:00,15:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-22T13:00:00+01:00,2025-10-22T15:00:00+01:00,0.0,0.036,0.0,8.0,0.0,0.07,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-22 12:00:00+00:00,2025-10-22 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -WADD-DA-5CED,Waddesdon,Day Ahead,2025-10-22T13:00:00+01:00,2025-10-22T15:00:00+01:00,0.0,0.011,0.0,96.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-22 12:00:00+00:00,2025-10-22 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-22T08:00:00+01:00,2025-10-22T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-22 07:00:00+00:00,2025-10-22 09:00:00+00:00,07:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-21T17:00:00+01:00,2025-10-21T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-21 16:00:00+00:00,2025-10-21 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-21T13:00:00+01:00,2025-10-21T15:00:00+01:00,0.0,0.035,0.0,180.0,0.0,0.07,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-21 12:00:00+00:00,2025-10-21 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -W. W-DA-3AC4,W. Weybridge,Day Ahead,2025-10-21T13:00:00+01:00,2025-10-21T15:00:00+01:00,0.0,0.017,0.0,29.0,0.0,0.03,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-21 12:00:00+00:00,2025-10-21 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-20T17:00:00+01:00,2025-10-20T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-20 16:00:00+00:00,2025-10-20 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-20T08:00:00+01:00,2025-10-20T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-20 07:00:00+00:00,2025-10-20 09:00:00+00:00,07:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-17T08:00:00+01:00,2025-10-17T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-17 07:00:00+00:00,2025-10-17 09:00:00+00:00,07:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-16T16:00:00+01:00,2025-10-16T18:00:00+01:00,0.0,0.17,0.0,598.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-16 15:00:00+00:00,2025-10-16 17:00:00+00:00,15:00:00+00:00
CUB (UK) Ltd,CHASE PLASTICS,Bramford Diss Thetford,Day Ahead,2025-10-16T13:00:00+01:00,2025-10-16T15:00:00+01:00,0.0,0.5,0.0,179.0,0.0,1.0,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-16 12:00:00+00:00,2025-10-16 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -W. W-DA-3AC4,W. Weybridge,Day Ahead,2025-10-16T13:00:00+01:00,2025-10-16T15:00:00+01:00,0.0,0.016,0.0,29.0,0.0,0.03,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-16 12:00:00+00:00,2025-10-16 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-16T08:00:00+01:00,2025-10-16T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-16 07:00:00+00:00,2025-10-16 09:00:00+00:00,07:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-15T08:00:00+01:00,2025-10-15T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-15 07:00:00+00:00,2025-10-15 09:00:00+00:00,07:00:00+00:00
ev.energy,EV.E-TROW-DA-2337,Trowse Grid 33,Day Ahead,2025-10-13T17:30:00+01:00,2025-10-13T19:30:00+01:00,0.0,0.03,0.0,240.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-13 16:30:00+00:00,2025-10-13 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-13T13:00:00+01:00,2025-10-13T15:00:00+01:00,0.0,0.031,0.0,180.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-13 12:00:00+00:00,2025-10-13 14:00:00+00:00,12:00:00+00:00
Oaktree Power Limited,A5C9-PATE-DA-B50B,Paternoster,Day Ahead,2025-10-10T15:00:00+01:00,2025-10-10T16:00:00+01:00,0.0,0.1,0.0,600.0,0.0,0.1,Flexible Site Demand,demand_turn_down,1.0,epex,2025-10-10 14:00:00+00:00,2025-10-10 15:00:00+00:00,14:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day Ahead,2025-10-10T11:00:00+01:00,2025-10-10T12:00:00+01:00,0.0,0.02,0.0,598.0,0.0,0.02,EV Charger DSR,demand_turn_down,1.0,epex,2025-10-10 10:00:00+00:00,2025-10-10 11:00:00+00:00,10:00:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day Ahead,2025-10-09T18:00:00+01:00,2025-10-09T18:30:00+01:00,0.0,0.08,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-09 17:00:00+00:00,2025-10-09 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-09T17:00:00+01:00,2025-10-09T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-09 16:00:00+00:00,2025-10-09 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -HAVE-DA-4C30,Haverhill,Day Ahead,2025-10-09T17:00:00+01:00,2025-10-09T19:00:00+01:00,0.0,0.011,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-09 16:00:00+00:00,2025-10-09 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day Ahead,2025-10-09T17:00:00+01:00,2025-10-09T19:00:00+01:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-09 16:00:00+00:00,2025-10-09 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-09T16:00:00+01:00,2025-10-09T18:00:00+01:00,0.0,0.17,0.0,598.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-09 15:00:00+00:00,2025-10-09 17:00:00+00:00,15:00:00+00:00
OVO Energy,OVO -MANT-DA-D3E7,Manton Lane,Day Ahead,2025-10-08T18:00:00+01:00,2025-10-08T18:30:00+01:00,0.0,0.025,0.0,600.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-08 17:00:00+00:00,2025-10-08 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day Ahead,2025-10-08T18:00:00+01:00,2025-10-08T18:30:00+01:00,0.0,0.08,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-08 17:00:00+00:00,2025-10-08 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day Ahead,2025-10-08T17:30:00+01:00,2025-10-08T19:30:00+01:00,0.0,0.099,0.0,240.0,0.0,0.2,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-08 16:30:00+00:00,2025-10-08 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-08T17:00:00+01:00,2025-10-08T19:00:00+01:00,0.0,0.032,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-08 16:00:00+00:00,2025-10-08 18:00:00+00:00,16:00:00+00:00
ev.energy,EV.E-TROW-DA-2337,Trowse Grid 33,Day Ahead,2025-10-07T17:30:00+01:00,2025-10-07T19:30:00+01:00,0.0,0.03,0.0,240.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 16:30:00+00:00,2025-10-07 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -SELW-DA-CFEA,Selwyn Road,Day Ahead,2025-10-07T17:00:00+01:00,2025-10-07T19:00:00+01:00,0.0,0.01,0.0,76.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 16:00:00+00:00,2025-10-07 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-07T16:00:00+01:00,2025-10-07T18:00:00+01:00,0.0,0.048,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 15:00:00+00:00,2025-10-07 17:00:00+00:00,15:00:00+00:00
ev.energy,EV.E-WEST-DA-D80E,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-07T16:00:00+01:00,2025-10-07T18:00:00+01:00,0.0,0.02,0.0,600.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 15:00:00+00:00,2025-10-07 17:00:00+00:00,15:00:00+00:00
Oaktree Power Limited,A5C9-PATE-DA-B50B,Paternoster,Day Ahead,2025-10-07T14:00:00+01:00,2025-10-07T15:00:00+01:00,0.0,0.178,0.0,600.0,0.0,0.18,Flexible Site Demand,demand_turn_down,1.0,epex,2025-10-07 13:00:00+00:00,2025-10-07 14:00:00+00:00,13:00:00+00:00
ev.energy,EV.E-BRAM-DA-B5AE,Bramford Diss Thetford,Day Ahead,2025-10-07T13:00:00+01:00,2025-10-07T15:00:00+01:00,0.0,0.02,0.0,180.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 12:00:00+00:00,2025-10-07 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-10-07T13:00:00+01:00,2025-10-07T15:00:00+01:00,0.0,0.027,0.0,180.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 12:00:00+00:00,2025-10-07 14:00:00+00:00,12:00:00+00:00
Axle Energy Limited,bramford-diss-thetford-da-ev-portfolio,Bramford Diss Thetford,Day Ahead,2025-10-07T13:00:00+01:00,2025-10-07T15:00:00+01:00,0.0,0.22,0.0,178.0,0.0,0.44,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-07 12:00:00+00:00,2025-10-07 14:00:00+00:00,12:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-10-06T17:30:00+01:00,2025-10-06T19:30:00+01:00,0.0,0.38,0.0,238.0,0.0,0.76,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-06 16:30:00+00:00,2025-10-06 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-06T17:00:00+01:00,2025-10-06T19:00:00+01:00,0.0,0.031,0.0,40.0,0.0,0.06,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -HAVE-DA-4C30,Haverhill,Day Ahead,2025-10-06T17:00:00+01:00,2025-10-06T19:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-06T16:00:00+01:00,2025-10-06T18:00:00+01:00,0.0,0.044,0.0,600.0,0.0,0.09,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-06 15:00:00+00:00,2025-10-06 17:00:00+00:00,15:00:00+00:00
OVO Energy,OVO -WADD-DA-5CED,Waddesdon,Day Ahead,2025-10-06T13:00:00+01:00,2025-10-06T15:00:00+01:00,0.0,0.011,0.0,96.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+00:00,12:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2025-10-06T11:00:00+01:00,2025-10-06T12:00:00+01:00,0.0,0.02,0.0,598.0,0.0,0.02,EV Charger DSR,demand_turn_down,1.0,epex,2025-10-06 10:00:00+00:00,2025-10-06 11:00:00+00:00,10:00:00+00:00
ev.energy,EV.E-CAPE-DA-394A,Capel Switching Station,Day Ahead,2025-10-06T08:00:00+01:00,2025-10-06T10:00:00+01:00,0.0,0.02,0.0,40.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-06 07:00:00+00:00,2025-10-06 09:00:00+00:00,07:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-06T08:00:00+01:00,2025-10-06T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-06 07:00:00+00:00,2025-10-06 09:00:00+00:00,07:00:00+00:00
OVO Energy,OVO -MANT-DA-D3E7,Manton Lane,Day Ahead,2025-10-03T18:00:00+01:00,2025-10-03T18:30:00+01:00,0.0,0.027,0.0,600.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-10-03 17:00:00+00:00,2025-10-03 17:30:00+00:00,17:00:00+00:00
ev.energy,EV.E-CAPE-DA-394A,Capel Switching Station,Day Ahead,2025-10-03T17:00:00+01:00,2025-10-03T19:00:00+01:00,0.0,0.02,0.0,40.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-03 16:00:00+00:00,2025-10-03 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -SELW-DA-CFEA,Selwyn Road,Day Ahead,2025-10-03T17:00:00+01:00,2025-10-03T19:00:00+01:00,0.0,0.01,0.0,76.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-03 16:00:00+00:00,2025-10-03 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,bramford-diss-thetford-da-ev-portfolio,Bramford Diss Thetford,Day Ahead,2025-10-03T13:00:00+01:00,2025-10-03T15:00:00+01:00,0.0,0.22,0.0,178.0,0.0,0.44,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-03 12:00:00+00:00,2025-10-03 14:00:00+00:00,12:00:00+00:00
ev.energy,EV.E-CAPE-DA-394A,Capel Switching Station,Day Ahead,2025-10-02T17:00:00+01:00,2025-10-02T19:00:00+01:00,0.0,0.02,0.0,40.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-02 16:00:00+00:00,2025-10-02 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -HAVE-DA-4C30,Haverhill,Day Ahead,2025-10-02T17:00:00+01:00,2025-10-02T19:00:00+01:00,0.0,0.01,0.0,600.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-02 16:00:00+00:00,2025-10-02 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,sevington-total-da-ev-portfolio,Sevington Total,Day Ahead,2025-10-02T17:00:00+01:00,2025-10-02T19:00:00+01:00,0.0,0.05,0.0,262.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-02 16:00:00+00:00,2025-10-02 18:00:00+00:00,16:00:00+00:00
Oaktree Power Limited,A5C9-PATE-DA-B50B,Paternoster,Day Ahead,2025-10-02T14:00:00+01:00,2025-10-02T15:00:00+01:00,0.0,0.178,0.0,600.0,0.0,0.18,Flexible Site Demand,demand_turn_down,1.0,epex,2025-10-02 13:00:00+00:00,2025-10-02 14:00:00+00:00,13:00:00+00:00
OVO Energy,OVO -W. W-DA-3AC4,W. Weybridge,Day Ahead,2025-10-02T13:00:00+01:00,2025-10-02T15:00:00+01:00,0.0,0.016,0.0,29.0,0.0,0.03,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-02 12:00:00+00:00,2025-10-02 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-10-02T08:00:00+01:00,2025-10-02T10:00:00+01:00,0.0,0.018,0.0,40.0,0.0,0.04,Flexible Site Demand,demand_turn_down,2.0,epex,2025-10-02 07:00:00+00:00,2025-10-02 09:00:00+00:00,07:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day Ahead,2025-10-01T17:30:00+01:00,2025-10-01T19:30:00+01:00,0.0,0.38,0.0,238.0,0.0,0.76,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-01 16:30:00+00:00,2025-10-01 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-01T16:00:00+01:00,2025-10-01T18:00:00+01:00,0.0,0.048,0.0,600.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-01 15:00:00+00:00,2025-10-01 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day Ahead,2025-10-01T16:00:00+01:00,2025-10-01T18:00:00+01:00,0.0,0.17,0.0,598.0,0.0,0.34,EV Charger DSR,demand_turn_down,2.0,epex,2025-10-01 15:00:00+00:00,2025-10-01 17:00:00+00:00,15:00:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day Ahead,2025-10-01T11:00:00+01:00,2025-10-01T12:00:00+01:00,0.0,0.02,0.0,598.0,0.0,0.02,EV Charger DSR,demand_turn_down,1.0,epex,2025-10-01 10:00:00+00:00,2025-10-01 11:00:00+00:00,10:00:00+00:00
OVO Energy,OVO -CAPE-DA-6864,Capel Switching Station,Day Ahead,2025-09-22T18:00:00+01:00,2025-09-22T19:00:00+01:00,0.0,0.034,0.0,40.0,0.0,0.03,Flexible Site Demand,demand_turn_down,1.0,epex,2025-09-22 17:00:00+00:00,2025-09-22 18:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -SELW-DA-CFEA,Selwyn Road,Day Ahead,2025-09-22T18:00:00+01:00,2025-09-22T19:00:00+01:00,0.0,0.01,0.0,76.0,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-09-22 17:00:00+00:00,2025-09-22 18:00:00+00:00,17:00:00+00:00
ev.energy,EV.E-TROW-DA-2337,Trowse Grid 33,Day Ahead,2025-09-22T17:30:00+01:00,2025-09-22T19:30:00+01:00,0.0,0.03,0.0,240.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-09-22 16:30:00+00:00,2025-09-22 18:30:00+00:00,16:30:00+00:00
OVO Energy,OVO -SEVI-DA-4CE6,Sevington Total,Day Ahead,2025-09-22T17:00:00+01:00,2025-09-22T19:00:00+01:00,0.0,0.011,0.0,264.0,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-09-22 16:00:00+00:00,2025-09-22 18:00:00+00:00,16:00:00+00:00
OVO Energy,OVO -BRAM-DA-A9EB,Bramford Diss Thetford,Day Ahead,2025-09-22T13:00:00+01:00,2025-09-22T15:00:00+01:00,0.0,0.026,0.0,8.0,0.0,0.05,EV Charger DSR,demand_turn_down,2.0,epex,2025-09-22 12:00:00+00:00,2025-09-22 14:00:00+00:00,12:00:00+00:00
OVO Energy,OVO -THOR-DA-4D70,Thorpe Grid 33,Day Ahead,2025-09-22T11:30:00+01:00,2025-09-22T13:00:00+01:00,0.0,0.044,0.0,80.0,0.0,0.07,EV Charger DSR,demand_turn_down,1.5,epex,2025-09-22 10:30:00+00:00,2025-09-22 12:00:00+00:00,10:30:00+00:00
